PointID,DirectionID,IntersectionX,IntersectionY,IntersectionZ,Parameter
19,63,811.21,538.33,1.46,30.60
19,73,801.78,527.95,1.26,17.15
19,83,798.64,527.33,1.24,15.74
19,93,795.91,532.83,1.31,21.00
19,103,789.09,550.48,1.59,39.25
19,113,791.78,523.18,1.18,12.08
19,123,789.89,522.26,1.18,12.05
19,133,787.95,521.31,1.19,12.38
19,143,775.81,528.70,1.39,26.25
19,153,774.76,524.04,1.37,24.43
19,163,777.46,518.54,1.29,19.63
19,173,775.76,515.38,1.31,20.46
19,183,768.47,511.83,1.41,27.44
19,193,752.80,504.23,1.66,43.77
19,203,618.64,447.31,3.83,188.67
19,233,772.58,484.02,1.54,36.30
19,243,781.51,486.89,1.43,28.81
19,253,787.75,489.42,1.36,23.85
19,263,792.51,492.58,1.29,19.55
19,273,795.91,493.30,1.28,18.54
19,283,798.87,495.03,1.26,17.06
19,293,801.47,496.55,1.24,16.26
19,303,803.91,497.98,1.24,16.00
19,313,806.34,499.40,1.24,16.23
19,323,808.92,500.91,1.25,16.98
19,333,811.85,502.63,1.28,18.40
19,343,815.42,504.73,1.31,20.77
19,353,820.22,507.54,1.37,24.69
19,4,827.50,511.83,1.63,31.60
19,14,891.21,528.63,2.94,96.79
19,24,903.47,550.98,3.29,114.49
19,34,947.64,599.43,4.50,175.24
19,44,832.73,542.72,1.96,48.07
19,54,814.52,534.01,1.58,28.96
19,64,811.21,538.33,1.61,30.61
19,74,801.78,527.95,1.34,17.16
19,84,798.64,527.33,1.31,15.74
19,94,795.91,532.83,1.42,21.00
19,104,789.09,550.48,1.78,39.26
19,114,791.78,523.18,1.24,12.08
19,124,789.89,522.26,1.24,12.05
19,134,787.95,521.31,1.25,12.38
19,144,775.81,528.70,1.52,26.25
19,154,774.76,524.04,1.49,24.43
19,164,777.46,518.54,1.39,19.63
19,174,775.76,515.38,1.41,20.46
19,184,768.47,511.83,1.55,27.44
19,194,752.80,504.23,1.88,43.78
19,204,618.64,447.31,4.77,188.69
19,234,772.58,484.03,1.73,36.29
19,244,781.51,486.89,1.58,28.81
19,254,787.76,489.44,1.48,23.84
19,264,792.52,492.59,1.39,19.54
19,274,795.91,493.30,1.37,18.53
19,284,798.87,495.04,1.34,17.06
19,294,801.47,496.56,1.33,16.26
19,304,803.90,497.98,1.32,15.99
19,314,806.33,499.41,1.32,16.22
19,324,808.91,500.92,1.34,16.98
19,334,811.84,502.63,1.37,18.40
19,344,815.41,504.73,1.42,20.76
19,354,820.21,507.55,1.49,24.68
19,5,827.48,511.83,1.79,31.58
19,15,891.22,528.64,3.42,96.81
19,25,903.09,550.84,3.85,114.10
19,35,947.64,599.43,5.38,175.26
19,45,832.73,542.72,2.20,48.08
19,55,814.52,534.01,1.72,28.96
19,65,811.21,538.33,1.77,30.61
19,75,801.78,527.95,1.43,17.16
19,85,798.64,527.33,1.39,15.74
19,95,795.91,532.83,1.52,21.00
19,105,789.09,550.48,1.98,39.26
19,115,791.78,523.18,1.30,12.09
19,125,789.89,522.26,1.30,12.05
19,135,787.95,521.31,1.31,12.38
19,145,775.81,528.70,1.66,26.25
19,155,774.76,524.04,1.61,24.43
19,165,777.46,518.54,1.49,19.64
19,175,775.76,515.38,1.51,20.46
19,185,768.47,511.83,1.69,27.45
19,195,752.80,504.23,2.09,43.79
19,205,618.64,447.31,5.72,188.71
19,235,772.59,484.04,1.91,36.29
19,245,781.51,486.89,1.72,28.81
19,255,787.76,489.45,1.60,23.83
19,265,792.52,492.60,1.49,19.54
19,275,795.91,493.31,1.46,18.52
19,285,798.87,495.04,1.43,17.05
19,295,801.47,496.56,1.41,16.25
19,305,803.90,497.99,1.40,15.99
19,315,806.33,499.41,1.41,16.22
19,325,808.91,500.92,1.42,16.97
19,335,811.83,502.64,1.46,18.39
19,345,815.40,504.73,1.52,20.75
19,355,820.19,507.55,1.62,24.67
20,1,887.86,532.20,1.25,50.34
20,11,881.40,539.94,1.22,44.56
20,21,1017.37,597.66,1.96,191.40
20,31,986.93,618.47,1.86,172.53
20,41,879.63,567.54,1.27,54.97
20,51,855.91,554.11,1.14,28.60
20,61,847.87,550.13,1.10,20.70
20,71,843.20,547.82,1.08,16.62
20,81,839.99,546.23,1.07,14.24
20,91,837.52,545.00,1.06,12.80
20,101,834.60,548.77,1.08,16.82
20,111,833.55,543.12,1.06,11.62
20,121,831.73,542.24,1.06,11.59
20,131,829.85,541.34,1.06,11.93
20,141,827.81,540.35,1.06,12.68
20,151,825.41,539.19,1.07,13.98
20,161,822.36,537.72,1.08,16.14
20,171,818.00,535.65,1.10,19.82
20,181,802.70,532.20,1.17,34.83
20,191,792.71,524.30,1.23,45.50
20,201,729.20,492.78,1.58,115.27
20,221,784.87,488.03,1.34,68.73
20,231,813.52,503.60,1.19,37.33
20,241,824.83,510.22,1.13,25.39
20,251,829.26,509.51,1.12,24.15
20,261,832.53,503.90,1.14,28.74
20,2,887.87,532.20,1.50,50.35
20,12,881.34,539.93,1.44,44.50
20,22,1016.69,597.42,2.91,190.68
20,32,986.93,618.47,2.73,172.54
20,42,879.63,567.54,1.55,54.97
20,52,855.91,554.11,1.29,28.60
20,62,847.87,550.13,1.21,20.70
20,72,843.20,547.82,1.17,16.62
20,82,839.99,546.23,1.14,14.24
20,92,837.52,545.00,1.13,12.80
20,102,834.60,548.77,1.17,16.82
20,112,833.55,543.12,1.12,11.62
20,122,831.73,542.24,1.12,11.59
20,132,829.85,541.34,1.12,11.93
20,142,827.81,540.35,1.13,12.68
20,152,825.41,539.19,1.14,13.98
20,162,822.36,537.72,1.16,16.14
20,172,818.00,535.65,1.20,19.82
20,182,802.70,532.20,1.35,34.83
20,192,792.71,524.30,1.46,45.51
20,202,729.20,492.78,2.15,115.28
20,222,784.95,488.09,1.69,68.62
20,232,813.55,503.64,1.37,37.29
20,242,824.84,510.24,1.25,25.37
20,252,829.26,509.51,1.24,24.15
20,262,832.53,503.90,1.29,28.74
20,3,887.88,532.20,1.76,50.36
20,13,881.28,539.92,1.67,44.44
20,23,1016.02,597.17,3.85,189.97
20,33,986.93,618.47,3.59,172.55
20,43,879.63,567.54,1.82,54.97
20,53,855.91,554.11,1.43,28.61
20,63,847.87,550.13,1.31,20.70
20,73,843.20,547.82,1.25,16.62
20,83,839.99,546.23,1.21,14.24
20,93,837.52,545.00,1.19,12.80
20,103,834.60,548.77,1.25,16.82
20,113,833.55,543.12,1.17,11.62
20,123,831.73,542.24,1.17,11.59
20,133,829.85,541.34,1.18,11.93
20,143,827.81,540.35,1.19,12.68
20,153,825.41,539.19,1.21,13.98
20,163,822.36,537.72,1.24,16.14
20,173,818.00,535.65,1.30,19.82
20,183,802.70,532.20,1.52,34.83
20,193,792.71,524.30,1.68,45.51
20,203,729.19,492.77,2.73,115.30
20,223,785.04,488.16,2.03,68.52
20,233,813.58,503.67,1.56,37.25
20,243,824.85,510.25,1.38,25.35
20,253,829.26,509.51,1.36,24.15
20,263,832.53,503.90,1.43,28.74
20,353,897.67,521.60,1.92,61.09
20,4,887.88,532.20,2.01,50.37
20,14,881.22,539.91,1.89,44.38
20,24,1015.35,596.93,4.78,189.28
20,34,986.93,618.47,4.45,172.56
20,44,879.63,567.54,2.10,54.98
20,54,855.91,554.11,1.57,28.61
20,64,847.87,550.13,1.41,20.71
20,74,843.20,547.82,1.33,16.62
20,84,839.99,546.23,1.28,14.24
20,94,837.52,545.00,1.26,12.80
20,104,834.60,548.77,1.34,16.82
20,114,833.55,543.12,1.23,11.62
20,124,831.73,542.24,1.23,11.59
20,134,829.85,541.34,1.24,11.93
20,144,827.81,540.35,1.25,12.68
20,154,825.41,539.19,1.28,13.99
20,164,822.36,537.72,1.32,16.14
20,174,818.00,535.65,1.40,19.83
20,184,802.70,532.20,1.70,34.83
20,194,792.71,524.30,1.91,45.51
20,204,729.18,492.77,3.31,115.32
20,224,785.12,488.23,2.37,68.42
20,234,813.60,503.70,1.74,37.21
20,244,824.86,510.27,1.51,25.33
20,254,829.26,509.51,1.48,24.15
20,264,832.53,503.90,1.57,28.74
20,354,897.68,521.59,2.22,61.10
20,5,887.89,532.20,2.26,50.39
20,15,881.16,539.90,2.11,44.32
20,25,1014.68,596.68,5.71,188.59
20,35,986.93,618.47,5.31,172.58
20,45,879.63,567.54,2.37,54.99
20,55,855.91,554.11,1.72,28.61
20,65,847.87,550.13,1.52,20.71
20,75,843.20,547.82,1.42,16.62
20,85,839.99,546.23,1.36,14.25
20,95,837.52,545.00,1.32,12.80
20,105,834.60,548.77,1.42,16.83
20,115,833.55,543.12,1.29,11.62
20,125,831.73,542.24,1.29,11.59
20,135,829.85,541.34,1.30,11.93
20,145,827.81,540.35,1.32,12.68
20,155,825.41,539.19,1.35,13.99
20,165,822.36,537.72,1.40,16.14
20,175,818.00,535.65,1.50,19.83
20,185,802.70,532.20,1.87,34.84
20,195,792.71,524.30,2.14,45.52
20,205,729.17,492.77,3.88,115.34
20,225,785.20,488.30,2.71,68.32
20,235,813.63,503.73,1.93,37.18
20,245,824.87,510.29,1.63,25.31
20,255,829.26,509.51,1.60,24.15
20,265,832.53,503.91,1.72,28.74
20,275,837.52,493.12,1.98,39.10
20,355,897.69,521.59,2.53,61.12
21,1,907.09,552.58,1.14,27.96
21,11,922.69,560.26,1.22,44.23
21,21,1040.44,611.29,1.86,171.67
21,31,1027.83,638.43,1.86,171.71
21,41,932.40,597.27,1.35,69.54
21,51,898.45,575.60,1.15,30.06
21,61,890.54,572.34,1.11,22.82
21,71,885.16,569.14,1.09,17.63
21,81,881.76,567.49,1.08,15.14
21,91,879.13,568.17,1.08,15.59
21,101,875.59,572.64,1.10,20.38
21,111,867.91,583.39,1.16,32.80
21,121,844.58,612.43,1.35,69.11
21,131,864.96,569.46,1.11,22.04
21,141,868.25,561.71,1.07,14.21
21,151,865.68,560.34,1.08,15.53
21,161,862.82,558.51,1.09,17.36
21,171,859.20,556.09,1.10,20.24
21,181,852.80,552.58,1.13,26.33
21,191,838.26,545.37,1.21,41.50
21,201,772.35,513.71,1.57,113.64
21,221,828.78,510.33,1.33,65.72
21,281,881.36,539.91,1.06,12.86
21,291,883.38,540.90,1.06,12.42
21,301,885.32,541.86,1.06,12.38
21,311,887.31,542.83,1.06,12.72
21,321,889.47,543.90,1.07,13.50
21,331,892.00,545.14,1.07,14.86
21,341,895.21,546.72,1.09,17.11
21,351,899.72,548.95,1.10,20.91
21,2,907.07,552.58,1.28,27.94
21,12,922.63,560.25,1.44,44.17
21,22,1040.44,611.29,2.72,171.67
21,32,1027.83,638.43,2.72,171.71
21,42,932.40,597.27,1.70,69.54
21,52,898.45,575.60,1.30,30.06
21,62,890.54,572.34,1.23,22.82
21,72,885.16,569.14,1.18,17.63
21,82,881.76,567.49,1.15,15.14
21,92,879.13,568.17,1.16,15.59
21,102,875.59,572.64,1.20,20.38
21,112,867.91,583.39,1.33,32.80
21,122,844.58,612.43,1.69,69.11
21,132,864.96,569.46,1.22,22.04
21,142,868.25,561.71,1.14,14.21
21,152,865.68,560.34,1.16,15.53
21,162,862.82,558.51,1.17,17.36
21,172,859.20,556.09,1.20,20.24
21,182,852.80,552.58,1.26,26.33
21,192,838.26,545.37,1.41,41.50
21,202,772.34,513.71,2.14,113.65
21,222,828.79,510.33,1.66,65.72
21,232,833.94,498.72,1.70,70.31
21,282,881.36,539.91,1.13,12.86
21,292,883.38,540.91,1.12,12.42
21,302,885.32,541.86,1.12,12.37
21,312,887.30,542.84,1.13,12.71
21,322,889.47,543.90,1.13,13.49
21,332,892.00,545.15,1.15,14.86
21,342,895.20,546.73,1.17,17.10
21,352,899.71,548.95,1.21,20.90
21,3,907.04,552.58,1.42,27.92
21,13,922.57,560.24,1.66,44.11
21,23,1040.11,611.17,3.57,171.33
21,33,1027.83,638.43,3.58,171.72
21,43,932.40,597.27,2.04,69.54
21,53,898.45,575.60,1.45,30.06
21,63,890.54,572.34,1.34,22.82
21,73,885.16,569.14,1.26,17.63
21,83,881.76,567.49,1.23,15.14
21,93,879.13,568.17,1.23,15.59
21,103,875.59,572.64,1.31,20.38
21,113,867.91,583.39,1.49,32.80
21,123,844.58,612.43,2.04,69.12
21,133,864.96,569.46,1.33,22.04
21,143,868.25,561.71,1.21,14.21
21,153,865.68,560.34,1.23,15.53
21,163,862.82,558.51,1.26,17.36
21,173,859.20,556.09,1.30,20.24
21,183,852.80,552.58,1.39,26.33
21,193,838.26,545.37,1.62,41.50
21,203,772.33,513.70,2.70,113.67
21,223,828.79,510.33,1.99,65.73
21,233,833.99,498.78,2.05,70.23
21,283,881.36,539.92,1.19,12.85
21,293,883.38,540.91,1.19,12.42
21,303,885.32,541.86,1.19,12.37
21,313,887.30,542.84,1.19,12.71
21,323,889.46,543.91,1.20,13.49
21,333,891.99,545.15,1.22,14.85
21,343,895.19,546.73,1.26,17.09
21,353,899.69,548.95,1.31,20.88
21,4,907.02,552.58,1.56,27.90
21,14,922.51,560.22,1.88,44.05
21,24,1039.68,611.01,4.42,170.88
21,34,1027.83,638.43,4.43,171.74
21,44,932.40,597.27,2.39,69.55
21,54,898.45,575.60,1.60,30.07
21,64,890.54,572.34,1.46,22.82
21,74,885.16,569.14,1.35,17.63
21,84,881.76,567.49,1.30,15.15
21,94,879.13,568.17,1.31,15.59
21,104,875.59,572.64,1.41,20.38
21,114,867.91,583.39,1.66,32.80
21,124,844.58,612.43,2.38,69.12
21,134,864.96,569.46,1.44,22.04
21,144,868.25,561.71,1.28,14.21
21,154,865.68,560.34,1.31,15.53
21,164,862.82,558.51,1.35,17.36
21,174,859.20,556.09,1.40,20.24
21,184,852.80,552.58,1.53,26.33
21,194,838.26,545.37,1.83,41.51
21,204,772.32,513.70,3.27,113.69
21,224,828.79,510.33,2.31,65.73
21,234,834.04,498.84,2.40,70.16
21,284,881.36,539.92,1.26,12.85
21,294,883.38,540.91,1.25,12.41
21,304,885.31,541.87,1.25,12.37
21,314,887.30,542.84,1.25,12.71
21,324,889.46,543.91,1.27,13.49
21,334,891.98,545.16,1.30,14.85
21,344,895.18,546.73,1.34,17.09
21,354,899.68,548.95,1.42,20.87
21,5,907.00,552.58,1.70,27.87
21,15,922.45,560.21,2.10,44.00
21,25,1039.25,610.85,5.26,170.44
21,35,1027.83,638.43,5.29,171.76
21,45,932.40,597.27,2.74,69.56
21,55,898.45,575.60,1.75,30.07
21,65,890.54,572.34,1.57,22.83
21,75,885.16,569.14,1.44,17.63
21,85,881.76,567.49,1.38,15.15
21,95,879.13,568.17,1.39,15.59
21,105,875.59,572.64,1.51,20.38
21,115,867.91,583.39,1.82,32.81
21,125,844.58,612.43,2.73,69.13
21,135,864.96,569.46,1.55,22.05
21,145,868.25,561.71,1.36,14.21
21,155,865.68,560.34,1.39,15.53
21,165,862.82,558.51,1.43,17.36
21,175,859.20,556.09,1.51,20.24
21,185,852.80,552.58,1.66,26.34
21,195,838.26,545.37,2.04,41.51
21,205,772.31,513.70,3.84,113.71
21,225,828.79,510.34,2.64,65.74
21,235,834.09,498.90,2.75,70.09
21,245,835.19,476.47,3.20,87.91
21,285,881.36,539.93,1.32,12.85
21,295,883.37,540.92,1.31,12.41
21,305,885.31,541.87,1.31,12.36
21,315,887.29,542.85,1.32,12.70
21,325,889.45,543.91,1.34,13.48
21,335,891.98,545.16,1.37,14.84
21,345,895.18,546.74,1.43,17.08
21,355,899.67,548.96,1.52,20.86
22,1,966.45,572.95,1.23,45.71
22,11,992.58,585.62,1.36,72.95
22,21,1058.51,623.09,1.73,146.61
22,31,1066.85,657.31,1.84,168.72
22,41,964.47,609.64,1.29,57.09
22,51,940.79,596.84,1.16,31.19
22,61,934.37,596.56,1.14,27.26
22,71,929.89,598.10,1.13,26.76
22,81,926.69,606.69,1.17,34.26
22,91,920.74,618.71,1.23,45.76
22,101,917.66,590.43,1.09,17.75
22,111,915.93,586.16,1.07,14.06
22,121,914.66,583.48,1.06,12.16
22,131,912.50,582.78,1.06,12.83
22,141,910.30,581.71,1.07,13.63
22,151,908.05,580.28,1.07,14.65
22,161,904.38,578.91,1.09,17.42
22,171,900.38,576.54,1.10,20.68
22,181,892.99,572.95,1.14,27.75
22,191,868.24,563.69,1.27,53.31
22,201,817.14,535.24,1.55,110.25
22,221,881.42,539.95,1.26,51.34
22,231,901.22,549.69,1.15,30.37
22,241,909.73,553.87,1.11,22.03
22,251,914.68,556.31,1.09,17.71
22,261,918.10,557.99,1.08,15.19
22,271,920.74,559.29,1.07,13.66
22,281,922.96,560.38,1.06,12.77
22,291,924.96,561.36,1.06,12.33
22,331,1093.35,473.29,2.00,199.32
22,341,1098.43,508.28,1.95,189.09
22,351,966.45,564.89,1.23,46.41
22,2,966.41,572.95,1.46,45.67
22,12,992.48,585.60,1.73,72.85
22,22,1057.98,622.90,2.46,146.05
22,32,1066.85,657.31,2.69,168.72
22,42,964.47,609.64,1.57,57.09
22,52,940.79,596.84,1.31,31.19
22,62,934.37,596.56,1.27,27.26
22,72,929.89,598.10,1.27,26.76
22,82,926.69,606.69,1.34,34.26
22,92,920.74,618.71,1.46,45.76
22,102,917.66,590.43,1.18,17.76
22,112,915.93,586.16,1.14,14.06
22,122,914.66,583.48,1.12,12.16
22,132,912.50,582.78,1.13,12.83
22,142,910.30,581.71,1.14,13.63
22,152,908.05,580.28,1.15,14.65
22,162,904.38,578.91,1.17,17.42
22,172,900.38,576.54,1.21,20.68
22,182,892.99,572.95,1.28,27.75
22,192,868.24,563.69,1.53,53.31
22,202,817.14,535.24,2.10,110.25
22,222,881.48,540.00,1.51,51.26
22,232,901.24,549.71,1.30,30.34
22,242,909.73,553.88,1.22,22.02
22,252,914.69,556.32,1.18,17.70
22,262,918.10,558.00,1.15,15.19
22,272,920.74,559.29,1.14,13.66
22,282,922.96,560.38,1.13,12.76
22,292,924.96,561.37,1.12,12.33
22,332,1093.35,473.29,2.99,199.33
22,342,1098.43,508.28,2.89,189.10
22,352,966.44,564.89,1.46,46.40
22,3,966.37,572.95,1.68,45.63
22,13,992.38,585.58,2.09,72.75
22,23,1057.46,622.71,3.18,145.51
22,33,1066.85,657.31,3.53,168.73
22,43,964.47,609.64,1.86,57.09
22,53,940.79,596.84,1.47,31.19
22,63,934.37,596.56,1.41,27.26
22,73,929.89,598.10,1.40,26.76
22,83,926.69,606.69,1.51,34.26
22,93,920.74,618.71,1.69,45.77
22,103,917.66,590.43,1.27,17.76
22,113,915.93,586.16,1.21,14.06
22,123,914.66,583.48,1.18,12.16
22,133,912.50,582.78,1.19,12.83
22,143,910.30,581.71,1.20,13.63
22,153,908.05,580.28,1.22,14.65
22,163,904.38,578.91,1.26,17.42
22,173,900.38,576.54,1.31,20.68
22,183,892.99,572.95,1.42,27.75
22,193,868.24,563.69,1.80,53.31
22,203,817.14,535.24,2.65,110.26
22,223,881.54,540.06,1.77,51.18
22,233,901.26,549.73,1.45,30.31
22,243,909.74,553.90,1.33,22.00
22,253,914.69,556.33,1.27,17.69
22,263,918.11,558.00,1.23,15.18
22,273,920.74,559.30,1.20,13.65
22,283,922.96,560.39,1.19,12.76
22,293,924.96,561.37,1.18,12.32
22,333,1093.35,473.29,3.99,199.34
22,343,964.42,557.05,1.70,46.48
22,353,966.42,564.89,1.70,46.39
22,4,966.33,572.95,1.91,45.60
22,14,992.28,585.56,2.45,72.65
22,24,1056.94,622.52,3.90,144.97
22,34,1065.33,656.43,4.34,166.99
22,44,964.47,609.64,2.14,57.10
22,54,940.79,596.84,1.62,31.19
22,64,934.37,596.56,1.55,27.26
22,74,929.89,598.10,1.54,26.77
22,84,926.69,606.69,1.69,34.27
22,94,920.74,618.71,1.92,45.77
22,104,917.66,590.43,1.36,17.76
22,114,915.93,586.16,1.28,14.06
22,124,914.66,583.48,1.24,12.17
22,134,912.50,582.78,1.26,12.83
22,144,910.30,581.71,1.27,13.63
22,154,908.05,580.28,1.29,14.66
22,164,904.38,578.91,1.35,17.42
22,174,900.38,576.54,1.41,20.68
22,184,892.99,572.95,1.55,27.75
22,194,868.24,563.69,2.07,53.32
22,204,817.14,535.24,3.20,110.27
22,224,881.61,540.11,2.02,51.10
22,234,901.28,549.76,1.61,30.28
22,244,909.75,553.91,1.44,21.99
22,254,914.69,556.33,1.35,17.68
22,264,918.11,558.01,1.30,15.17
22,274,920.74,559.30,1.27,13.65
22,284,922.96,560.39,1.26,12.75
22,294,924.95,561.37,1.25,12.32
22,334,1093.35,473.29,4.99,199.36
22,344,964.42,557.05,1.93,46.49
22,354,966.41,564.90,1.93,46.38
22,5,966.29,572.95,2.14,45.56
22,15,992.18,585.55,2.81,72.56
22,25,1056.43,622.34,4.61,144.44
22,35,1065.33,656.43,5.17,167.01
22,45,964.47,609.64,2.43,57.10
22,55,940.79,596.84,1.78,31.20
22,65,934.37,596.56,1.68,27.27
22,75,929.89,598.10,1.67,26.77
22,85,926.69,606.69,1.86,34.27
22,95,920.74,618.71,2.14,45.77
22,105,917.66,590.43,1.44,17.76
22,115,915.93,586.16,1.35,14.07
22,125,914.66,583.48,1.30,12.17
22,135,912.50,582.78,1.32,12.83
22,145,910.30,581.71,1.34,13.63
22,155,908.05,580.28,1.37,14.66
22,165,904.38,578.91,1.44,17.42
22,175,900.38,576.54,1.52,20.68
22,185,892.99,572.95,1.69,27.76
22,195,868.24,563.69,2.33,53.33
22,205,817.14,535.24,3.76,110.28
22,225,881.67,540.16,2.28,51.02
22,235,901.30,549.78,1.76,30.26
22,245,909.76,553.92,1.55,21.98
22,255,914.70,556.34,1.44,17.68
22,265,918.11,558.02,1.38,15.17
22,275,920.74,559.31,1.34,13.64
22,285,922.96,560.40,1.32,12.75
22,295,924.95,561.38,1.31,12.32
22,335,1093.35,473.29,5.98,199.38
22,345,964.42,557.05,2.16,46.50
22,355,966.40,564.90,2.16,46.38
23,1,1008.53,593.32,1.23,46.18
23,11,1035.02,606.14,1.37,73.79
23,21,1116.97,649.60,1.82,164.54
23,31,1104.78,675.55,1.82,164.46
23,41,999.78,624.73,1.24,48.86
23,51,981.18,615.76,1.15,29.29
23,61,975.26,615.68,1.13,25.81
23,71,968.30,609.66,1.09,17.39
23,81,965.07,608.73,1.08,15.64
23,91,962.35,608.03,1.07,14.71
23,101,959.88,607.32,1.07,14.22
23,111,957.68,606.16,1.07,13.66
23,121,954.52,606.88,1.08,15.66
23,131,953.00,604.47,1.07,14.55
23,141,949.86,603.81,1.08,16.31
23,151,948.87,601.11,1.08,15.57
23,161,945.97,599.29,1.09,17.44
23,171,941.23,597.05,1.11,21.45
23,181,918.46,593.32,1.22,43.89
23,191,915.49,585.06,1.24,47.59
23,201,858.19,555.41,1.55,110.85
23,221,923.32,560.57,1.25,50.95
23,231,928.28,552.72,1.27,53.01
23,281,967.06,566.63,1.14,27.10
23,291,969.27,574.32,1.10,20.23
23,301,972.44,575.85,1.10,20.18
23,311,975.69,577.42,1.10,20.76
23,321,979.25,579.14,1.11,22.06
23,331,983.42,581.16,1.12,24.32
23,341,988.72,583.73,1.14,28.06
23,351,996.20,587.35,1.17,34.37
23,2,1008.49,593.32,1.46,46.14
23,12,1034.92,606.12,1.74,73.69
23,22,1116.97,649.60,2.65,164.54
23,32,1104.78,675.55,2.64,164.47
23,42,999.78,624.73,1.49,48.86
23,52,981.18,615.76,1.29,29.29
23,62,975.26,615.68,1.26,25.81
23,72,968.30,609.66,1.17,17.39
23,82,965.07,608.73,1.16,15.64
23,92,962.35,608.03,1.15,14.71
23,102,959.88,607.32,1.14,14.22
23,112,957.68,606.16,1.14,13.66
23,122,954.52,606.88,1.16,15.66
23,132,953.00,604.47,1.15,14.55
23,142,949.86,603.81,1.16,16.31
23,152,948.87,601.11,1.16,15.57
23,162,945.97,599.29,1.17,17.44
23,172,941.23,597.05,1.21,21.45
23,182,918.46,593.32,1.44,43.89
23,192,915.49,585.06,1.48,47.59
23,202,858.19,555.41,2.11,110.86
23,222,923.38,560.62,1.51,50.87
23,232,928.28,552.72,1.53,53.01
23,282,967.06,566.65,1.27,27.09
23,292,969.27,574.32,1.20,20.22
23,302,972.44,575.86,1.20,20.17
23,312,975.69,577.43,1.21,20.75
23,322,979.24,579.15,1.22,22.05
23,332,983.41,581.17,1.24,24.31
23,342,988.70,583.73,1.28,28.04
23,352,996.18,587.36,1.34,34.35
23,3,1008.45,593.32,1.69,46.10
23,13,1034.82,606.10,2.10,73.59
23,23,1116.97,649.60,3.47,164.55
23,33,1104.78,675.55,3.47,164.48
23,43,999.78,624.73,1.73,48.86
23,53,981.18,615.76,1.44,29.29
23,63,975.26,615.68,1.39,25.81
23,73,968.30,609.66,1.26,17.39
23,83,965.07,608.73,1.23,15.65
23,93,962.35,608.03,1.22,14.71
23,103,959.88,607.32,1.21,14.22
23,113,957.68,606.16,1.20,13.66
23,123,954.52,606.88,1.23,15.66
23,133,953.00,604.47,1.22,14.55
23,143,949.86,603.81,1.24,16.31
23,153,948.87,601.11,1.23,15.57
23,163,945.97,599.29,1.26,17.44
23,173,941.23,597.05,1.32,21.45
23,183,918.46,593.32,1.66,43.90
23,193,915.49,585.06,1.71,47.59
23,203,858.19,555.41,2.66,110.86
23,223,923.45,560.68,1.76,50.80
23,233,928.28,552.71,1.80,53.02
23,243,932.09,540.91,1.91,60.53
23,283,967.05,566.66,1.41,27.07
23,293,969.27,574.33,1.30,20.21
23,303,972.43,575.86,1.30,20.16
23,313,975.68,577.44,1.31,20.74
23,323,979.23,579.16,1.33,22.04
23,333,983.40,581.17,1.36,24.30
23,343,988.69,583.74,1.42,28.03
23,353,996.16,587.36,1.51,34.33
23,4,1008.41,593.32,1.92,46.06
23,14,1034.72,606.08,2.47,73.49
23,24,1116.97,649.60,4.29,164.57
23,34,1104.78,675.55,4.29,164.49
23,44,999.78,624.73,1.98,48.87
23,54,981.18,615.76,1.59,29.29
23,64,975.26,615.68,1.52,25.82
23,74,968.30,609.66,1.35,17.39
23,84,965.07,608.73,1.31,15.65
23,94,962.35,608.03,1.29,14.71
23,104,959.88,607.32,1.28,14.22
23,114,957.68,606.16,1.27,13.67
23,124,954.52,606.88,1.31,15.66
23,134,953.00,604.47,1.29,14.55
23,144,949.86,603.81,1.33,16.31
23,154,948.87,601.11,1.31,15.57
23,164,945.97,599.29,1.35,17.44
23,174,941.23,597.05,1.43,21.45
23,184,918.46,593.32,1.88,43.90
23,194,915.49,585.06,1.95,47.60
23,204,858.19,555.41,3.22,110.87
23,224,923.51,560.73,2.01,50.72
23,234,928.28,552.71,2.06,53.03
23,244,932.09,540.91,2.21,60.54
23,284,967.05,566.68,1.54,27.06
23,294,969.26,574.34,1.40,20.21
23,304,972.43,575.87,1.40,20.16
23,314,975.68,577.44,1.41,20.73
23,324,979.23,579.16,1.44,22.03
23,334,983.39,581.18,1.49,24.29
23,344,988.67,583.74,1.56,28.02
23,354,996.14,587.37,1.69,34.31
23,5,1008.37,593.32,2.15,46.03
23,15,1034.61,606.06,2.83,73.40
23,25,1116.97,649.60,5.11,164.59
23,35,1104.78,675.55,5.11,164.51
23,45,999.78,624.73,2.22,48.87
23,55,981.18,615.76,1.73,29.29
23,65,975.26,615.68,1.65,25.82
23,75,968.30,609.66,1.43,17.39
23,85,965.07,608.73,1.39,15.65
23,95,962.35,608.03,1.37,14.71
23,105,959.88,607.32,1.36,14.22
23,115,957.68,606.16,1.34,13.67
23,125,954.52,606.88,1.39,15.66
23,135,953.00,604.47,1.36,14.55
23,145,949.86,603.81,1.41,16.32
23,155,948.87,601.11,1.39,15.58
23,165,945.97,599.29,1.44,17.44
23,175,941.23,597.05,1.54,21.46
23,185,918.46,593.32,2.10,43.91
23,195,915.49,585.06,2.19,47.60
23,205,858.19,555.41,3.77,110.88
23,225,923.57,560.78,2.27,50.64
23,235,928.27,552.71,2.33,53.03
23,245,932.09,540.90,2.51,60.55
