1362.48, 771.01, 1.00
1449.68, 795.40, 1.00
1489.99, 814.93, 1.00
1441.49, 847.62, 1.00
1395.97, 815.32, 1.00
1388.75, 811.84, 1.00
1384.50, 809.80, 1.00
1381.55, 808.38, 1.00
1379.26, 807.28, 1.00
1377.33, 806.35, 1.00
1375.58, 805.51, 1.00
1346.08, 852.88, 1.00
1360.19, 818.13, 1.00
1366.24, 806.33, 1.00
1368.04, 801.88, 1.00
1365.20, 800.52, 1.00
1361.19, 798.59, 1.00
1354.57, 795.40, 1.00
1340.28, 788.53, 1.00
1191.56, 727.09, 1.00
1367.05, 774.26, 1.00
1372.04, 775.56, 1.00
1376.11, 777.56, 1.00
1379.26, 779.10, 1.00
1381.90, 780.40, 1.00
1384.29, 781.57, 1.00
1386.59, 782.70, 1.00
1388.59, 784.28, 1.00
1390.70, 785.81, 1.00
1393.61, 787.12, 1.00
1398.50, 788.40, 1.00
1450.60, 782.82, 1.00
1488.55, 815.38, 1.00
1483.91, 826.47, 1.00
1574.81, 871.35, 1.00
1562.30, 896.93, 1.00
1477.12, 862.42, 1.00
1452.18, 852.48, 1.00
1439.51, 847.35, 1.00
1432.74, 847.47, 1.00
1426.61, 846.84, 1.00
1421.06, 860.61, 1.00
1405.82, 901.84, 1.00
1406.53, 840.55, 1.00
1410.65, 827.79, 1.00
1409.66, 824.95, 1.00
1408.79, 822.47, 1.00
1406.07, 820.84, 1.00
1402.32, 818.69, 1.00
1396.11, 815.38, 1.00
1381.67, 808.44, 1.00
1375.80, 777.41, 1.00
1398.36, 788.34, 1.00
1405.08, 787.72, 1.00
1409.12, 782.58, 1.00
1415.82, 785.65, 1.00
1421.06, 787.28, 1.00
1426.15, 786.49, 1.00
1473.99, 669.97, 1.00
1497.68, 682.68, 1.00
1452.62, 777.77, 1.00
1449.68, 791.37, 1.00
1451.45, 797.84, 1.00
1450.29, 804.74, 1.00
1458.44, 808.79, 1.00
1496.28, 835.37, 1.00
1559.75, 852.45, 1.00
1577.78, 877.19, 1.00
1627.14, 930.21, 1.00
1540.08, 900.16, 1.00
1489.78, 867.44, 1.00
1479.20, 863.67, 1.00
1472.58, 862.08, 1.00
1472.04, 887.44, 1.00
1462.86, 891.66, 1.00
1454.18, 884.57, 1.00
1456.06, 854.04, 1.00
1452.83, 852.74, 1.00
1449.81, 850.91, 1.00
1446.11, 849.42, 1.00
1441.65, 847.61, 1.00
1434.98, 845.51, 1.00
1404.03, 845.74, 1.00
1409.03, 835.37, 1.00
1410.04, 826.05, 1.00
1359.25, 797.65, 1.00
1405.76, 787.46, 1.00
1422.18, 786.88, 1.00
1430.84, 779.91, 1.00
1451.96, 805.42, 1.00
1458.15, 808.68, 1.00
1462.86, 809.76, 1.00
1468.64, 802.59, 1.00
1475.29, 801.20, 1.00
1481.24, 803.53, 1.00
1487.51, 805.98, 1.00
1482.54, 818.85, 1.00
1483.49, 823.45, 1.00
1484.17, 827.61, 1.00
1487.94, 830.94, 1.00
1564.01, 855.35, 1.00
1576.45, 868.00, 1.00
1633.61, 902.28, 1.00
1645.59, 936.71, 1.00
1559.95, 901.74, 1.00
1543.09, 901.15, 1.00
1533.42, 905.16, 1.00
1527.62, 918.44, 1.00
1519.45, 939.23, 1.00
1500.91, 876.62, 1.00
1497.29, 875.60, 1.00
1495.88, 870.56, 1.00
1493.29, 868.90, 1.00
1490.09, 867.57, 1.00
1486.16, 866.03, 1.00
1481.18, 863.89, 1.00
1473.70, 860.80, 1.00
1458.07, 855.35, 1.00
1407.64, 838.24, 1.00
1399.50, 817.07, 1.00
1422.69, 786.57, 1.00
1465.20, 808.32, 1.00
1492.07, 833.53, 1.00
1497.53, 835.76, 1.00
1501.35, 836.60, 1.00
1504.66, 837.28, 1.00
1507.66, 838.32, 1.00
1510.38, 839.64, 1.00
1512.96, 840.96, 1.00
1516.20, 841.59, 1.00
1585.52, 787.49, 1.00
1573.44, 815.64, 1.00
1564.98, 833.39, 1.00
1559.66, 845.65, 1.00
1574.70, 875.46, 1.00
1590.97, 883.32, 1.00
1635.21, 907.79, 1.00
1621.76, 938.70, 1.00
1564.69, 897.26, 1.00
1560.69, 900.22, 1.00
1557.66, 906.41, 1.00
1551.70, 905.53, 1.00
1546.40, 902.79, 1.00
1541.96, 900.60, 1.00
1537.24, 900.62, 1.00
1476.77, 933.88, 1.00
1486.57, 910.00, 1.00
1493.70, 894.64, 1.00
1498.08, 883.98, 1.00
1496.94, 875.46, 1.00
1481.47, 864.01, 1.00
1409.95, 825.80, 1.00
1392.59, 786.66, 1.00
1499.78, 836.35, 1.00
1517.87, 841.46, 1.00
1524.26, 837.12, 1.00
1527.83, 824.44, 1.00
1535.16, 811.74, 1.00
1546.40, 786.62, 1.00
1559.71, 852.40, 1.00
1563.49, 855.09, 1.00
1568.03, 857.31, 1.00
1574.13, 859.45, 1.00
1578.52, 863.77, 1.00
1575.29, 870.36, 1.00
1636.01, 895.96, 1.00
1632.99, 903.90, 1.00
1701.36, 937.24, 1.00
1737.48, 982.29, 1.00
1628.42, 929.93, 1.00
1621.52, 935.98, 1.00
1617.44, 947.04, 1.00
1614.50, 968.92, 1.00
1579.92, 941.49, 1.00
1575.26, 930.81, 1.00
1570.97, 925.36, 1.00
1580.64, 904.66, 1.00
1578.65, 903.76, 1.00
1576.29, 902.69, 1.00
1573.44, 901.24, 1.00
1569.33, 899.24, 1.00
1493.76, 895.96, 1.00
1499.56, 880.38, 1.00
1410.88, 831.51, 1.00
1521.35, 840.08, 1.00
1527.86, 824.36, 1.00
1576.84, 876.74, 1.00
1581.79, 879.05, 1.00
1585.23, 880.55, 1.00
1587.94, 881.83, 1.00
1590.24, 882.95, 1.00
1596.59, 872.20, 1.00
1605.05, 866.33, 1.00
1608.59, 871.35, 1.00
1662.82, 833.14, 1.00
1649.14, 860.63, 1.00
1683.12, 861.32, 1.00
1639.40, 886.89, 1.00
1653.20, 916.46, 1.00
1672.50, 924.04, 1.00
1724.64, 951.09, 1.00
1794.42, 1011.68, 1.00
1664.71, 946.01, 1.00
1647.11, 937.46, 1.00
1640.53, 935.58, 1.00
1634.98, 931.54, 1.00
1631.91, 930.19, 1.00
1629.49, 929.85, 1.00
1627.06, 930.24, 1.00
1623.75, 932.24, 1.00
1586.72, 952.35, 1.00
1579.17, 945.52, 1.00
1577.96, 935.22, 1.00
1573.02, 926.42, 1.00
1574.45, 916.46, 1.00
1579.79, 907.70, 1.00
1453.50, 852.41, 1.00
1588.55, 882.10, 1.00
1595.05, 875.42, 1.00
1600.54, 866.31, 1.00
1612.65, 870.20, 1.00
1619.96, 862.42, 1.00
1629.49, 845.08, 1.00
1659.84, 744.35, 1.00
1633.03, 906.74, 1.00
1634.65, 907.52, 1.00
1636.32, 908.32, 1.00
1638.14, 909.20, 1.00
1640.28, 910.23, 1.00
1643.00, 911.54, 1.00
1646.85, 913.40, 1.00
1701.49, 936.96, 1.00
1710.72, 943.96, 1.00
1725.83, 982.93, 1.00
1718.73, 993.80, 1.00
1680.71, 953.71, 1.00
1676.75, 952.64, 1.00
1673.37, 950.20, 1.00
1671.04, 949.07, 1.00
1669.07, 948.12, 1.00
1667.29, 947.26, 1.00
1665.57, 946.43, 1.00
1661.13, 948.77, 1.00
1661.87, 944.66, 1.00
1659.60, 943.57, 1.00
1656.71, 942.18, 1.00
1652.62, 940.21, 1.00
1646.10, 936.96, 1.00
1573.02, 919.68, 1.00
1575.35, 902.13, 1.00
1637.71, 908.99, 1.00
1654.27, 916.98, 1.00
1661.52, 920.47, 1.00
1664.25, 918.30, 1.00
1666.82, 913.01, 1.00
1671.04, 855.82, 1.00
1672.97, 926.02, 1.00
1674.72, 926.86, 1.00
1676.40, 927.67, 1.00
1678.13, 928.51, 1.00
1685.70, 924.66, 1.00
1688.31, 926.99, 1.00
1692.73, 929.06, 1.00
1700.32, 931.80, 1.00
1743.25, 957.46, 1.00
1892.24, 989.14, 1.00
1747.62, 986.85, 1.00
1732.76, 981.50, 1.00
1727.05, 982.51, 1.00
1722.76, 985.42, 1.00
1718.93, 993.40, 1.00
1712.59, 1027.24, 1.00
1698.31, 1038.44, 1.00
1688.80, 985.81, 1.00
1683.23, 982.09, 1.00
1674.50, 979.45, 1.00
1676.53, 970.58, 1.00
1680.11, 963.19, 1.00
1682.87, 957.46, 1.00
1674.51, 950.75, 1.00
1579.21, 908.91, 1.00
1678.02, 928.46, 1.00
1684.63, 924.15, 1.00
1702.73, 940.38, 1.00
1707.15, 942.51, 1.00
1709.26, 938.59, 1.00
1712.59, 945.26, 1.00
1714.56, 946.26, 1.00
1716.34, 947.15, 1.00
1718.07, 947.97, 1.00
1719.84, 948.82, 1.00
1721.79, 949.74, 1.00
1724.08, 950.83, 1.00
1727.00, 952.21, 1.00
1731.16, 954.19, 1.00
1883.53, 1000.78, 1.00
1873.27, 1021.32, 1.00
1794.39, 1011.74, 1.00
1774.20, 1001.87, 1.00
1765.54, 997.71, 1.00
1761.63, 998.55, 1.00
1756.84, 993.31, 1.00
1754.14, 988.77, 1.00
1752.19, 989.03, 1.00
1750.42, 988.19, 1.00
1748.70, 987.37, 1.00
1746.94, 986.53, 1.00
1745.02, 985.61, 1.00
1742.75, 984.54, 1.00
1739.86, 983.16, 1.00
1733.10, 981.67, 1.00
1673.01, 977.96, 1.00
1679.34, 964.77, 1.00
1659.46, 943.50, 1.00
1587.15, 881.55, 1.00
1718.83, 948.33, 1.00
1735.45, 955.69, 1.00
1743.00, 958.67, 1.00
1745.24, 953.52, 1.00
1748.51, 946.02, 1.00
1754.14, 933.10, 1.00
1767.22, 903.77, 1.00
1885.86, 998.46, 1.00
1965.30, 1028.37, 1.00
1943.47, 1122.46, 1.00
1833.24, 1063.50, 1.00
1827.74, 1086.54, 1.00
1800.26, 1024.39, 1.00
1795.69, 1014.16, 1.00
1793.42, 1011.28, 1.00
1791.38, 1010.30, 1.00
1787.91, 1011.93, 1.00
1785.40, 1010.72, 1.00
1782.65, 1009.40, 1.00
1779.42, 1007.85, 1.00
1772.81, 1006.79, 1.00
1775.06, 1002.10, 1.00
1767.10, 998.46, 1.00
1754.73, 991.24, 1.00
1682.90, 957.41, 1.00
1655.96, 917.79, 1.00
1744.41, 955.43, 1.00
1749.59, 943.53, 1.00
1755.82, 929.42, 1.00
1764.00, 911.41, 1.00
1774.86, 880.36, 1.00
1962.72, 1018.96, 1.00
1979.71, 1044.08, 1.00
1966.56, 1127.48, 1.00
1951.17, 1154.75, 1.00
1823.84, 1094.90, 1.00
1784.29, 1063.39, 1.00
1789.47, 1046.54, 1.00
1795.44, 1034.17, 1.00
1799.55, 1025.61, 1.00
1797.29, 1018.96, 1.00
1793.28, 1011.21, 1.00
1743.07, 984.69, 1.00
1679.25, 927.75, 1.00
1748.99, 944.91, 1.00
1758.07, 924.61, 1.00
1768.95, 900.70, 1.00
1780.98, 864.41, 1.00
1858.48, 1006.69, 1.00
1868.82, 1007.46, 1.00
1972.84, 1039.46, 1.00
2037.01, 1067.36, 1.00
2029.39, 1094.28, 1.00
1967.90, 1114.24, 1.00
1963.72, 1140.69, 1.00
1951.95, 1166.20, 1.00
1831.01, 1079.55, 1.00
1832.90, 1065.95, 1.00
1774.81, 1077.31, 1.00
1785.38, 1055.93, 1.00
1792.91, 1039.46, 1.00
1799.60, 1025.50, 1.00
1770.14, 999.92, 1.00
1730.71, 953.97, 1.00
1753.57, 934.40, 1.00
1766.45, 905.59, 1.00
1859.93, 1006.80, 1.00
1872.18, 1021.32, 1.00
1872.92, 1006.24, 1.00
1878.78, 1003.83, 1.00
1886.04, 998.28, 1.00
1980.77, 917.92, 1.00
1964.30, 1024.38, 1.00
2040.20, 1059.96, 1.00
2031.74, 1079.61, 1.00
2060.12, 1110.84, 1.00
1966.16, 1114.58, 1.00
1965.51, 1138.21, 1.00
1944.20, 1125.55, 1.00
1823.74, 1095.12, 1.00
1832.96, 1075.37, 1.00
1835.02, 1059.96, 1.00
1793.76, 1037.64, 1.00
1796.01, 1014.71, 1.00
1874.28, 1021.32, 1.00
1874.66, 1005.53, 1.00
1885.20, 999.12, 1.00
1893.40, 985.97, 1.00
1964.03, 1023.29, 1.00
1967.81, 1032.55, 1.00
1973.77, 1040.51, 1.00
1991.08, 1047.49, 1.00
2031.37, 1080.46, 1.00
2028.81, 1092.26, 1.00
2023.29, 1153.65, 1.00
1982.73, 1116.58, 1.00
1974.14, 1114.14, 1.00
1967.84, 1114.26, 1.00
1961.88, 1115.51, 1.00
1949.80, 1148.98, 1.00
1944.70, 1127.65, 1.00
1830.58, 1080.46, 1.00
1835.88, 1058.24, 1.00
1798.36, 1020.95, 1.00
1873.26, 1006.10, 1.00
1889.79, 994.56, 1.00
1969.84, 1035.33, 1.00
1975.94, 1041.82, 1.00
1982.06, 1045.50, 1.00
1989.73, 1047.28, 1.00
2065.24, 993.73, 1.00
2078.37, 1013.21, 1.00
2044.29, 1050.47, 1.00
2037.08, 1067.20, 1.00
2040.42, 1100.96, 1.00
2060.48, 1111.02, 1.00
2022.60, 1153.65, 1.00
2018.40, 1185.87, 1.00
2003.43, 1168.17, 1.00
1987.87, 1143.70, 1.00
1980.89, 1139.99, 1.00
1988.37, 1118.91, 1.00
1984.22, 1117.08, 1.00
1978.71, 1115.23, 1.00
1965.81, 1114.65, 1.00
1834.89, 1071.24, 1.00
1883.76, 1000.55, 1.00
1983.53, 1046.31, 1.00
1994.08, 1047.96, 1.00
2065.10, 994.14, 1.00
2042.70, 1054.15, 1.00
2033.35, 1075.85, 1.00
2028.86, 1086.28, 1.00
2028.67, 1091.77, 1.00
2030.79, 1096.14, 1.00
2031.85, 1157.54, 1.00
2025.82, 1154.64, 1.00
2019.31, 1152.05, 1.00
1977.39, 1178.17, 1.00
1974.44, 1162.19, 1.00
1983.92, 1143.69, 1.00
1968.35, 1134.97, 1.00
1965.13, 1121.46, 1.00
1980.39, 1044.49, 1.00
2030.17, 1095.82, 1.00
2036.87, 1099.18, 1.00
2041.45, 1101.48, 1.00
2044.98, 1103.25, 1.00
2047.93, 1104.73, 1.00
2050.58, 1106.06, 1.00
2053.13, 1107.34, 1.00
2055.73, 1108.64, 1.00
2058.56, 1110.06, 1.00
2061.86, 1111.71, 1.00
2033.72, 1172.45, 1.00
2033.14, 1161.39, 1.00
2021.51, 1153.42, 1.00
1982.21, 1141.96, 1.00
1964.90, 1120.52, 1.00
2033.57, 1097.53, 1.00
2060.62, 1111.09, 1.00
2067.44, 1108.92, 1.00
2072.35, 1103.01, 1.00
2076.50, 1085.11, 1.00
2086.52, 947.19, 1.00
2118.68, 959.62, 1.00
